S1_Temp,S1_Light,S1_Sound,S5_CO2,S6_PIR,Room_Occupancy_Count,day_of_month,week_day,month,year,hour,minute
25.06,10,0.07,355,0,0,25,0,12,2017,10,9
25.06,10,0.07,355,0,0,25,0,12,2017,10,9
25.06,9,0.07,355,0,0,25,0,12,2017,10,10
25.06,9,0.08,355,0,0,25,0,12,2017,10,10
25.06,9,0.08,355,0,0,25,0,12,2017,10,11
25.06,9,0.07,355,0,0,25,0,12,2017,10,11
25.06,9,0.08,355,0,0,25,0,12,2017,10,12
25.06,9,0.08,355,0,0,25,0,12,2017,10,12
25.06,10,0.08,355,0,0,25,0,12,2017,10,13
25.06,10,0.08,355,0,0,25,0,12,2017,10,13
25.06,10,0.08,355,0,0,25,0,12,2017,10,14
25.06,10,0.08,355,0,0,25,0,12,2017,10,15
25.06,10,0.08,355,0,0,25,0,12,2017,10,15
25.06,10,0.08,355,0,0,25,0,12,2017,10,16
25.06,10,0.08,355,0,0,25,0,12,2017,10,16
25.06,10,0.08,355,0,0,25,0,12,2017,10,17
25.06,10,0.08,355,0,0,25,0,12,2017,10,17
25.06,10,0.08,355,0,0,25,0,12,2017,10,18
25.13,10,0.09,355,0,0,25,0,12,2017,10,18
25.13,10,0.08,355,0,0,25,0,12,2017,10,19
25.13,10,0.08,355,0,0,25,0,12,2017,10,19
25.13,10,0.07,355,0,0,25,0,12,2017,10,20
25.13,10,0.07,355,0,0,25,0,12,2017,10,20
25.06,10,0.07,355,0,0,25,0,12,2017,10,21
25.13,10,0.08,355,0,0,25,0,12,2017,10,21
25.06,10,0.07,355,0,0,25,0,12,2017,10,22
25.06,10,0.08,355,0,0,25,0,12,2017,10,22
25.13,10,0.07,355,0,0,25,0,12,2017,10,23
25.06,10,0.07,355,0,0,25,0,12,2017,10,23
25.06,10,0.08,355,0,0,25,0,12,2017,10,24
25.13,10,0.07,355,0,0,25,0,12,2017,10,24
25.13,10,0.08,355,0,0,25,0,12,2017,10,25
25.06,10,0.08,355,0,0,25,0,12,2017,10,25
25.13,10,0.08,355,0,0,25,0,12,2017,10,26
25.06,10,0.08,355,0,0,25,0,12,2017,10,26
25.06,10,0.07,355,0,0,25,0,12,2017,10,27
25.06,10,0.08,355,0,0,25,0,12,2017,10,27
25.06,10,0.08,355,0,0,25,0,12,2017,10,28
25.06,10,0.08,355,0,0,25,0,12,2017,10,28
25.06,10,0.08,355,0,0,25,0,12,2017,10,29
25.13,10,0.08,355,0,0,25,0,12,2017,10,29
25.06,10,0.07,355,0,0,25,0,12,2017,10,30
25.13,10,0.08,355,0,0,25,0,12,2017,10,30
25.13,10,0.08,355,0,0,25,0,12,2017,10,31
25.13,10,0.07,355,0,0,25,0,12,2017,10,31
25.13,10,0.07,355,0,0,25,0,12,2017,10,32
25.13,10,0.08,355,0,0,25,0,12,2017,10,32
25.13,10,0.08,355,0,0,25,0,12,2017,10,33
25.13,10,0.08,355,0,0,25,0,12,2017,10,33
25.13,10,0.08,355,0,0,25,0,12,2017,10,34
25.13,10,0.08,355,0,0,25,0,12,2017,10,34
25.13,10,0.08,355,0,0,25,0,12,2017,10,35
25.13,10,0.08,355,0,0,25,0,12,2017,10,35
25.13,10,0.08,355,0,0,25,0,12,2017,10,36
25.13,10,0.07,355,0,0,25,0,12,2017,10,36
25.13,10,0.08,355,0,0,25,0,12,2017,10,37
25.13,10,0.08,355,0,0,25,0,12,2017,10,37
25.13,10,0.08,355,0,0,25,0,12,2017,10,38
25.13,10,0.08,355,0,0,25,0,12,2017,10,39
25.13,10,0.08,355,0,0,25,0,12,2017,10,39
25.13,10,0.08,355,0,0,25,0,12,2017,10,40
25.13,10,0.08,355,0,0,25,0,12,2017,10,40
25.13,10,0.08,355,0,0,25,0,12,2017,10,41
25.13,10,0.08,355,0,0,25,0,12,2017,10,41
25.13,10,0.08,355,0,0,25,0,12,2017,10,42
25.13,10,0.08,355,0,0,25,0,12,2017,10,42
25.13,10,0.08,355,0,0,25,0,12,2017,10,43
25.13,11,0.08,355,0,0,25,0,12,2017,10,44
25.13,11,0.08,355,0,0,25,0,12,2017,10,44
25.13,11,0.08,355,0,0,25,0,12,2017,10,45
25.13,11,0.08,355,0,0,25,0,12,2017,10,45
25.13,11,0.08,355,0,0,25,0,12,2017,10,46
25.13,11,0.07,355,0,0,25,0,12,2017,10,46
25.13,11,0.08,355,0,0,25,0,12,2017,10,47
25.13,12,0.08,355,0,0,25,0,12,2017,10,47
25.13,12,0.08,355,0,0,25,0,12,2017,10,48
25.13,12,0.08,355,0,0,25,0,12,2017,10,48
25.13,12,0.08,355,0,0,25,0,12,2017,10,49
25.13,11,0.08,355,0,0,25,0,12,2017,10,49
25.13,11,0.08,355,0,0,25,0,12,2017,10,50
25.19,11,0.08,355,0,0,25,0,12,2017,10,50
25.19,11,0.08,355,0,0,25,0,12,2017,10,51
25.13,11,0.08,355,0,0,25,0,12,2017,10,51
25.19,11,0.08,355,0,0,25,0,12,2017,10,52
25.19,11,0.08,355,0,0,25,0,12,2017,10,52
25.19,11,0.08,355,0,0,25,0,12,2017,10,53
25.19,11,0.08,355,0,0,25,0,12,2017,10,53
25.19,11,0.07,355,0,0,25,0,12,2017,10,54
25.19,10,0.08,355,0,0,25,0,12,2017,10,54
25.19,11,0.08,355,0,0,25,0,12,2017,10,55
25.13,12,0.07,355,0,0,25,0,12,2017,10,55
25.13,12,0.08,355,0,0,25,0,12,2017,10,56
25.19,12,0.08,355,0,0,25,0,12,2017,10,56
25.13,12,0.08,355,0,0,25,0,12,2017,10,57
25.13,12,0.07,355,0,0,25,0,12,2017,10,57
25.19,12,0.08,355,0,0,25,0,12,2017,10,58
25.19,12,0.08,355,0,0,25,0,12,2017,10,58
25.13,13,0.08,355,0,0,25,0,12,2017,10,59
25.19,13,0.07,355,0,0,25,0,12,2017,10,59
25.13,13,0.07,355,0,0,25,0,12,2017,11,0
25.13,13,0.07,355,0,0,25,0,12,2017,11,0
25.13,13,0.07,355,0,0,25,0,12,2017,11,1
25.13,13,0.07,355,0,0,25,0,12,2017,11,1
25.13,12,0.08,355,1,0,25,0,12,2017,11,2
25.13,12,0.08,355,0,0,25,0,12,2017,11,3
25.13,12,0.08,355,0,0,25,0,12,2017,11,3
25.19,12,0.07,355,0,0,25,0,12,2017,11,4
25.19,12,0.08,355,0,0,25,0,12,2017,11,4
25.13,12,0.09,355,0,0,25,0,12,2017,11,5
25.13,12,0.08,355,0,0,25,0,12,2017,11,5
25.13,12,0.07,355,0,0,25,0,12,2017,11,6
25.13,13,0.08,355,0,0,25,0,12,2017,11,6
25.19,13,0.08,355,0,0,25,0,12,2017,11,7
25.19,13,0.08,355,0,0,25,0,12,2017,11,7
25.19,13,0.08,355,0,0,25,0,12,2017,11,8
25.19,12,0.08,355,0,0,25,0,12,2017,11,8
25.19,12,0.09,355,0,0,25,0,12,2017,11,9
25.19,12,0.13,355,0,0,25,0,12,2017,11,9
25.13,12,0.08,355,0,0,25,0,12,2017,11,10
25.19,12,0.08,355,0,0,25,0,12,2017,11,10
25.19,12,0.07,355,0,0,25,0,12,2017,11,11
25.19,12,0.07,355,0,0,25,0,12,2017,11,11
25.19,12,0.07,355,0,0,25,0,12,2017,11,12
25.19,12,0.07,355,0,0,25,0,12,2017,11,12
25.13,13,0.07,355,0,0,25,0,12,2017,11,13
25.19,13,0.07,355,0,0,25,0,12,2017,11,13
25.19,13,0.08,355,0,0,25,0,12,2017,11,14
25.19,14,0.08,355,0,0,25,0,12,2017,11,14
25.19,14,0.08,355,0,0,25,0,12,2017,11,15
25.19,13,0.09,355,0,0,25,0,12,2017,11,15
25.19,13,0.08,355,0,0,25,0,12,2017,11,16
25.19,13,0.08,355,0,0,25,0,12,2017,11,16
25.19,13,0.07,355,0,0,25,0,12,2017,11,17
25.19,14,0.07,355,0,0,25,0,12,2017,11,17
25.19,14,0.12,355,0,0,25,0,12,2017,11,18
25.19,14,0.09,355,0,0,25,0,12,2017,11,18
25.19,13,0.08,355,0,0,25,0,12,2017,11,19
25.19,13,0.08,355,0,0,25,0,12,2017,11,19
25.19,12,0.07,355,0,0,25,0,12,2017,11,20
25.19,12,0.08,355,0,0,25,0,12,2017,11,20
25.19,12,0.08,355,0,0,25,0,12,2017,11,21
25.13,12,0.07,355,0,0,25,0,12,2017,11,21
25.19,12,0.08,355,0,0,25,0,12,2017,11,22
25.19,13,0.08,355,0,0,25,0,12,2017,11,22
25.19,13,0.08,355,0,0,25,0,12,2017,11,23
25.19,13,0.08,355,0,0,25,0,12,2017,11,23
25.19,13,0.07,355,0,0,25,0,12,2017,11,24
25.19,12,0.12,355,0,0,25,0,12,2017,11,24
25.19,12,0.08,355,0,0,25,0,12,2017,11,25
25.19,13,0.08,355,0,0,25,0,12,2017,11,25
25.19,13,0.08,355,0,0,25,0,12,2017,11,26
25.19,13,0.08,355,0,0,25,0,12,2017,11,27
25.19,12,0.07,355,0,0,25,0,12,2017,11,27
25.19,12,0.08,355,0,0,25,0,12,2017,11,28
25.19,12,0.08,355,0,0,25,0,12,2017,11,28
25.19,12,0.08,355,0,0,25,0,12,2017,11,29
25.19,14,0.07,355,0,0,25,0,12,2017,11,29
25.19,13,0.08,355,0,0,25,0,12,2017,11,30
25.19,13,0.07,355,0,0,25,0,12,2017,11,30
25.19,12,0.08,355,0,0,25,0,12,2017,11,31
25.25,12,0.08,355,0,0,25,0,12,2017,11,31
25.19,12,0.08,355,0,0,25,0,12,2017,11,32
25.19,12,0.08,355,0,0,25,0,12,2017,11,32
25.25,12,0.1,355,0,0,25,0,12,2017,11,33
25.19,13,0.08,355,0,0,25,0,12,2017,11,33
25.25,13,0.15,355,0,0,25,0,12,2017,11,34
25.25,14,0.08,355,0,0,25,0,12,2017,11,34
25.19,14,0.08,355,0,0,25,0,12,2017,11,35
25.19,14,0.07,355,0,0,25,0,12,2017,11,35
25.19,14,0.08,355,0,0,25,0,12,2017,11,36
25.19,14,0.07,355,0,0,25,0,12,2017,11,36
25.19,14,0.08,355,0,0,25,0,12,2017,11,37
25.19,14,0.08,355,0,0,25,0,12,2017,11,37
25.19,13,0.07,355,0,0,25,0,12,2017,11,38
25.19,14,0.07,355,0,0,25,0,12,2017,11,39
25.19,14,0.07,355,0,0,25,0,12,2017,11,39
25.19,13,0.08,355,0,0,25,0,12,2017,11,40
25.19,13,0.07,355,0,0,25,0,12,2017,11,40
25.19,13,0.08,355,0,0,25,0,12,2017,11,41
25.19,13,0.08,355,0,0,25,0,12,2017,11,41
25.19,13,0.08,355,0,0,25,0,12,2017,11,42
25.19,14,0.08,355,0,0,25,0,12,2017,11,42
25.19,14,0.08,355,0,0,25,0,12,2017,11,43
25.19,14,0.07,355,0,0,25,0,12,2017,11,43
25.19,14,0.08,355,0,0,25,0,12,2017,11,44
25.19,15,0.08,355,0,0,25,0,12,2017,11,44
25.19,14,0.08,355,0,0,25,0,12,2017,11,45
25.19,15,0.07,355,0,0,25,0,12,2017,11,45
25.19,14,0.08,355,0,0,25,0,12,2017,11,46
25.19,14,0.07,355,0,0,25,0,12,2017,11,46
25.19,14,0.08,355,0,0,25,0,12,2017,11,47
25.19,14,0.07,355,0,0,25,0,12,2017,11,47
25.19,14,0.09,355,0,0,25,0,12,2017,11,48
25.19,14,0.13,355,0,0,25,0,12,2017,11,48
25.19,14,0.09,355,0,0,25,0,12,2017,11,49
25.19,14,0.08,355,0,0,25,0,12,2017,11,49
25.19,14,0.08,355,0,0,25,0,12,2017,11,50
25.25,16,0.08,355,0,0,25,0,12,2017,11,51
25.25,15,0.09,355,0,0,25,0,12,2017,11,51
25.25,15,0.11,355,0,0,25,0,12,2017,11,52
25.19,15,0.11,355,0,0,25,0,12,2017,11,52
25.19,15,0.08,355,0,0,25,0,12,2017,11,53
25.25,15,0.07,355,0,0,25,0,12,2017,11,53
25.19,16,0.08,355,0,0,25,0,12,2017,11,54
25.19,15,0.08,355,0,0,25,0,12,2017,11,54
25.19,15,0.08,355,0,0,25,0,12,2017,11,55
25.19,14,0.07,355,0,0,25,0,12,2017,11,56
25.25,14,0.08,355,0,0,25,0,12,2017,11,56
25.25,14,0.08,355,0,0,25,0,12,2017,11,57
25.19,14,0.08,355,0,0,25,0,12,2017,11,57
25.25,14,0.08,355,0,0,25,0,12,2017,11,58
25.25,15,0.08,355,0,0,25,0,12,2017,11,58
25.25,15,0.14,355,0,0,25,0,12,2017,11,59
25.25,15,0.08,355,0,0,25,0,12,2017,11,59
25.19,15,0.08,355,0,0,25,0,12,2017,12,0
25.25,14,0.12,355,0,0,25,0,12,2017,12,0
25.25,14,0.09,355,0,0,25,0,12,2017,12,1
25.25,14,0.09,355,0,0,25,0,12,2017,12,1
25.25,15,0.08,355,0,0,25,0,12,2017,12,2
25.25,16,0.09,355,0,0,25,0,12,2017,12,2
25.19,16,0.08,355,0,0,25,0,12,2017,12,3
25.19,17,0.14,355,0,0,25,0,12,2017,12,3
25.25,17,0.12,355,0,0,25,0,12,2017,12,4
25.25,17,0.09,355,0,0,25,0,12,2017,12,4
25.19,17,0.08,355,0,0,25,0,12,2017,12,5
25.25,17,0.08,355,0,0,25,0,12,2017,12,5
25.19,16,0.07,355,0,0,25,0,12,2017,12,6
25.25,17,0.08,355,0,0,25,0,12,2017,12,6
25.25,17,0.08,355,0,0,25,0,12,2017,12,7
25.25,17,0.08,355,0,0,25,0,12,2017,12,7
25.25,17,0.07,355,0,0,25,0,12,2017,12,8
25.25,17,0.07,355,0,0,25,0,12,2017,12,8
25.25,17,0.07,355,0,0,25,0,12,2017,12,9
25.25,16,0.07,355,0,0,25,0,12,2017,12,9
25.25,16,0.08,355,0,0,25,0,12,2017,12,10
25.25,17,0.08,355,0,0,25,0,12,2017,12,10
25.25,17,0.13,355,0,0,25,0,12,2017,12,11
25.25,17,0.15,355,0,0,25,0,12,2017,12,11
25.25,18,0.1,355,0,0,25,0,12,2017,12,12
25.25,17,0.07,355,0,0,25,0,12,2017,12,12
25.25,18,0.08,355,0,0,25,0,12,2017,12,13
25.25,17,0.09,355,0,0,25,0,12,2017,12,13
25.25,17,0.1,355,0,0,25,0,12,2017,12,14
25.25,17,0.08,355,0,0,25,0,12,2017,12,15
25.25,17,0.08,355,0,0,25,0,12,2017,12,15
25.25,18,0.08,355,0,0,25,0,12,2017,12,16
25.25,17,0.08,355,0,0,25,0,12,2017,12,16
25.25,18,0.08,355,0,0,25,0,12,2017,12,17
25.25,17,0.08,355,0,0,25,0,12,2017,12,17
25.25,16,0.08,355,0,0,25,0,12,2017,12,18
25.25,17,0.07,355,0,0,25,0,12,2017,12,18
25.25,16,0.08,355,0,0,25,0,12,2017,12,19
25.25,16,0.1,355,0,0,25,0,12,2017,12,19
25.19,16,0.08,355,0,0,25,0,12,2017,12,20
25.19,16,0.08,355,0,0,25,0,12,2017,12,20
25.19,15,0.08,355,0,0,25,0,12,2017,12,21
25.25,15,0.07,355,0,0,25,0,12,2017,12,21
25.19,15,0.07,355,0,0,25,0,12,2017,12,22
25.25,15,0.09,355,0,0,25,0,12,2017,12,22
25.25,15,0.08,355,0,0,25,0,12,2017,12,23
25.19,15,0.09,355,0,0,25,0,12,2017,12,23
25.25,15,0.07,355,0,0,25,0,12,2017,12,24
25.19,16,0.08,355,0,0,25,0,12,2017,12,24
25.19,17,0.07,355,0,0,25,0,12,2017,12,25
25.25,16,0.07,355,0,0,25,0,12,2017,12,25
25.25,16,0.07,355,0,0,25,0,12,2017,12,26
25.25,17,0.08,355,0,0,25,0,12,2017,12,26
25.25,17,0.08,355,0,0,25,0,12,2017,12,27
25.25,17,0.08,355,0,0,25,0,12,2017,12,27
25.25,17,0.09,355,0,0,25,0,12,2017,12,28
25.25,17,0.08,355,0,0,25,0,12,2017,12,28
25.25,17,0.07,355,0,0,25,0,12,2017,12,29
25.25,17,0.08,355,0,0,25,0,12,2017,12,29
25.25,17,0.07,355,0,0,25,0,12,2017,12,30
25.25,17,0.07,355,0,0,25,0,12,2017,12,30
25.25,17,0.08,355,0,0,25,0,12,2017,12,31
25.25,17,0.08,355,0,0,25,0,12,2017,12,31
25.25,17,0.07,355,0,0,25,0,12,2017,12,32
25.31,17,0.08,355,0,0,25,0,12,2017,12,32
25.25,16,0.08,355,0,0,25,0,12,2017,12,33
25.25,16,0.1,355,0,0,25,0,12,2017,12,33
25.25,16,0.1,355,0,0,25,0,12,2017,12,34
25.25,17,0.09,355,0,0,25,0,12,2017,12,34
25.25,17,0.08,355,0,0,25,0,12,2017,12,35
25.25,17,0.08,355,0,0,25,0,12,2017,12,35
25.25,16,0.08,355,0,0,25,0,12,2017,12,36
25.25,17,0.08,355,0,0,25,0,12,2017,12,37
25.25,17,0.08,355,0,0,25,0,12,2017,12,37
25.25,16,0.08,355,0,0,25,0,12,2017,12,38
25.25,17,0.07,355,0,0,25,0,12,2017,12,38
25.25,17,0.08,355,0,0,25,0,12,2017,12,39
25.25,17,0.07,355,0,0,25,0,12,2017,12,40
25.25,16,0.07,355,0,0,25,0,12,2017,12,40
25.25,16,0.07,355,0,0,25,0,12,2017,12,41
25.25,16,0.08,355,0,0,25,0,12,2017,12,41
25.31,16,0.07,355,0,0,25,0,12,2017,12,42
25.25,16,0.08,355,0,0,25,0,12,2017,12,42
25.25,16,0.07,355,0,0,25,0,12,2017,12,43
25.31,16,0.07,355,0,0,25,0,12,2017,12,43
25.31,16,0.08,355,0,0,25,0,12,2017,12,44
25.25,16,0.07,355,0,0,25,0,12,2017,12,44
25.25,16,0.08,355,0,0,25,0,12,2017,12,45
25.31,17,0.08,355,0,0,25,0,12,2017,12,45
25.25,17,0.07,355,0,0,25,0,12,2017,12,46
25.31,17,0.07,355,0,0,25,0,12,2017,12,46
25.31,17,0.08,355,0,0,25,0,12,2017,12,47
25.31,17,0.09,355,0,0,25,0,12,2017,12,47
25.25,17,0.08,355,0,0,25,0,12,2017,12,48
25.25,16,0.08,355,0,0,25,0,12,2017,12,48
25.25,16,0.08,355,0,0,25,0,12,2017,12,49
25.25,17,0.07,355,0,0,25,0,12,2017,12,49
25.25,17,0.08,355,0,0,25,0,12,2017,12,50
25.25,16,0.08,355,0,0,25,0,12,2017,12,50
25.25,16,0.08,355,0,0,25,0,12,2017,12,51
25.31,17,0.08,355,0,0,25,0,12,2017,12,51
25.25,17,0.08,355,0,0,25,0,12,2017,12,52
25.31,17,0.08,355,0,0,25,0,12,2017,12,52
25.31,17,0.07,355,0,0,25,0,12,2017,12,53
25.31,17,0.09,355,0,0,25,0,12,2017,12,53
25.31,17,0.07,355,0,0,25,0,12,2017,12,54
25.31,17,0.08,355,0,0,25,0,12,2017,12,54
25.31,17,0.08,355,0,0,25,0,12,2017,12,55
25.25,17,0.07,355,0,0,25,0,12,2017,12,55
25.25,17,0.08,355,0,0,25,0,12,2017,12,56
25.25,17,0.07,355,0,0,25,0,12,2017,12,56
25.25,17,0.07,355,0,0,25,0,12,2017,12,57
25.31,17,0.07,355,0,0,25,0,12,2017,12,57
25.31,17,0.07,355,0,0,25,0,12,2017,12,58
25.31,17,0.08,355,0,0,25,0,12,2017,12,58
25.31,17,0.07,355,0,0,25,0,12,2017,12,59
25.31,17,0.08,355,0,0,25,0,12,2017,12,59
25.31,18,0.07,355,0,0,25,0,12,2017,13,0
25.25,18,0.08,355,0,0,25,0,12,2017,13,0
25.31,18,0.08,355,0,0,25,0,12,2017,13,1
25.25,18,0.08,355,0,0,25,0,12,2017,13,1
25.31,17,0.08,355,0,0,25,0,12,2017,13,2
25.31,17,0.08,355,0,0,25,0,12,2017,13,2
25.31,17,0.08,355,0,0,25,0,12,2017,13,3
25.31,17,0.07,355,0,0,25,0,12,2017,13,4
25.31,17,0.08,355,0,0,25,0,12,2017,13,4
25.31,17,0.08,355,0,0,25,0,12,2017,13,5
25.31,17,0.07,355,0,0,25,0,12,2017,13,5
25.31,17,0.08,355,0,0,25,0,12,2017,13,6
25.31,17,0.07,355,0,0,25,0,12,2017,13,6
25.31,17,0.08,355,0,0,25,0,12,2017,13,7
25.31,17,0.07,355,0,0,25,0,12,2017,13,7
25.31,17,0.08,355,0,0,25,0,12,2017,13,8
25.31,17,0.09,355,0,0,25,0,12,2017,13,8
25.31,17,0.07,355,0,0,25,0,12,2017,13,9
25.31,17,0.07,355,0,0,25,0,12,2017,13,9
25.31,17,0.08,355,0,0,25,0,12,2017,13,10
25.31,17,0.07,355,0,0,25,0,12,2017,13,10
25.31,18,0.08,355,0,0,25,0,12,2017,13,11
25.31,18,0.08,355,0,0,25,0,12,2017,13,11
25.31,17,0.07,355,0,0,25,0,12,2017,13,12
25.31,18,0.08,355,0,0,25,0,12,2017,13,12
25.31,18,0.08,355,0,0,25,0,12,2017,13,13
25.31,17,0.13,355,0,0,25,0,12,2017,13,13
25.31,17,0.08,355,0,0,25,0,12,2017,13,14
25.31,17,0.08,355,0,0,25,0,12,2017,13,14
25.31,17,0.08,355,0,0,25,0,12,2017,13,15
25.31,18,0.08,355,0,0,25,0,12,2017,13,15
25.31,17,0.08,355,0,0,25,0,12,2017,13,16
25.31,17,0.07,355,0,0,25,0,12,2017,13,16
25.31,17,0.07,355,0,0,25,0,12,2017,13,17
25.31,17,0.08,355,0,0,25,0,12,2017,13,17
25.31,17,0.07,355,0,0,25,0,12,2017,13,18
25.31,17,0.15,355,0,0,25,0,12,2017,13,18
25.31,17,0.07,355,0,0,25,0,12,2017,13,19
25.31,17,0.07,355,0,0,25,0,12,2017,13,19
25.31,17,0.07,355,0,0,25,0,12,2017,13,20
25.31,17,0.08,355,0,0,25,0,12,2017,13,20
25.31,17,0.15,355,0,0,25,0,12,2017,13,21
25.31,18,0.08,355,0,0,25,0,12,2017,13,21
25.31,17,0.16,355,0,0,25,0,12,2017,13,22
25.31,17,0.08,355,0,0,25,0,12,2017,13,22
25.31,17,0.08,355,0,0,25,0,12,2017,13,23
25.31,17,0.07,355,0,0,25,0,12,2017,13,23
25.31,17,0.08,355,0,0,25,0,12,2017,13,24
25.31,17,0.07,355,0,0,25,0,12,2017,13,24
25.31,17,0.08,355,0,0,25,0,12,2017,13,25
25.31,17,0.08,355,0,0,25,0,12,2017,13,25
25.31,16,0.07,355,0,0,25,0,12,2017,13,26
25.31,17,0.08,355,0,0,25,0,12,2017,13,26
25.31,17,0.08,355,0,0,25,0,12,2017,13,27
25.31,17,0.08,355,0,0,25,0,12,2017,13,28
25.31,16,0.08,355,0,0,25,0,12,2017,13,28
25.31,16,0.07,355,0,0,25,0,12,2017,13,29
25.31,17,0.07,355,0,0,25,0,12,2017,13,29
25.31,17,0.07,355,0,0,25,0,12,2017,13,30
25.31,17,0.07,355,0,0,25,0,12,2017,13,30
25.31,17,0.08,355,0,0,25,0,12,2017,13,31
25.31,17,0.08,355,0,0,25,0,12,2017,13,31
25.31,16,0.08,355,0,0,25,0,12,2017,13,32
25.31,16,0.08,355,0,0,25,0,12,2017,13,33
25.31,15,0.08,355,0,0,25,0,12,2017,13,33
25.31,15,0.07,355,0,0,25,0,12,2017,13,34
25.31,16,0.08,355,0,0,25,0,12,2017,13,34
25.31,15,0.08,355,0,0,25,0,12,2017,13,35
25.31,15,0.08,355,0,0,25,0,12,2017,13,35
25.31,15,0.08,355,0,0,25,0,12,2017,13,36
25.31,15,0.08,355,0,0,25,0,12,2017,13,36
25.38,15,0.07,355,0,0,25,0,12,2017,13,37
25.31,15,0.08,355,0,0,25,0,12,2017,13,37
25.31,16,0.07,355,0,0,25,0,12,2017,13,38
25.31,17,0.07,355,0,0,25,0,12,2017,13,38
25.38,17,0.07,355,0,0,25,0,12,2017,13,39
25.38,16,0.08,355,0,0,25,0,12,2017,13,39
25.38,16,0.08,355,0,0,25,0,12,2017,13,40
25.31,17,0.08,355,0,0,25,0,12,2017,13,40
25.31,18,0.08,355,0,0,25,0,12,2017,13,41
25.31,18,0.07,355,0,0,25,0,12,2017,13,41
25.38,17,0.09,355,0,0,25,0,12,2017,13,42
25.31,17,0.08,355,0,0,25,0,12,2017,13,42
25.31,17,0.08,355,0,0,25,0,12,2017,13,43
25.38,17,0.08,355,0,0,25,0,12,2017,13,43
25.31,18,0.07,355,0,0,25,0,12,2017,13,44
25.38,18,0.07,355,0,0,25,0,12,2017,13,44
25.38,18,0.08,355,0,0,25,0,12,2017,13,45
25.31,17,0.08,355,0,0,25,0,12,2017,13,45
25.31,17,0.08,355,0,0,25,0,12,2017,13,46
25.31,17,0.08,355,0,0,25,0,12,2017,13,46
25.31,16,0.07,355,0,0,25,0,12,2017,13,47
25.31,16,0.07,355,0,0,25,0,12,2017,13,47
25.38,17,0.07,355,0,0,25,0,12,2017,13,48
25.31,18,0.08,355,0,0,25,0,12,2017,13,48
25.38,18,0.07,355,0,0,25,0,12,2017,13,49
25.38,18,0.08,355,0,0,25,0,12,2017,13,49
25.31,18,0.07,355,0,0,25,0,12,2017,13,50
25.38,18,0.07,355,0,0,25,0,12,2017,13,50
25.38,19,0.07,355,0,0,25,0,12,2017,13,51
25.38,18,0.07,355,0,0,25,0,12,2017,13,52
25.38,18,0.08,355,0,0,25,0,12,2017,13,52
25.31,19,0.08,355,0,0,25,0,12,2017,13,53
25.31,19,0.08,355,0,0,25,0,12,2017,13,53
25.31,19,0.08,355,0,0,25,0,12,2017,13,54
25.31,20,0.07,355,0,0,25,0,12,2017,13,54
25.31,20,0.08,355,0,0,25,0,12,2017,13,55
25.38,20,0.08,355,0,0,25,0,12,2017,13,55
25.31,20,0.07,355,0,0,25,0,12,2017,13,56
25.38,20,0.07,355,0,0,25,0,12,2017,13,56
25.38,20,0.08,355,0,0,25,0,12,2017,13,57
25.38,20,0.11,355,0,0,25,0,12,2017,13,57
25.38,20,0.07,355,0,0,25,0,12,2017,13,58
25.31,20,0.07,355,0,0,25,0,12,2017,13,58
25.31,20,0.08,355,0,0,25,0,12,2017,13,59
25.38,20,0.08,355,0,0,25,0,12,2017,13,59
25.38,20,0.08,355,0,0,25,0,12,2017,14,0
25.38,20,0.07,355,0,0,25,0,12,2017,14,0
25.38,20,0.07,355,0,0,25,0,12,2017,14,1
25.38,19,0.08,355,0,0,25,0,12,2017,14,1
25.38,19,0.07,355,0,0,25,0,12,2017,14,2
25.38,19,0.09,355,0,0,25,0,12,2017,14,2
25.38,19,0.07,355,0,0,25,0,12,2017,14,3
25.38,19,0.07,355,0,0,25,0,12,2017,14,3
25.38,19,0.08,355,0,0,25,0,12,2017,14,4
25.38,19,0.08,355,0,0,25,0,12,2017,14,4
25.38,19,0.07,355,0,0,25,0,12,2017,14,5
25.38,19,0.08,355,0,0,25,0,12,2017,14,5
25.31,19,0.07,355,0,0,25,0,12,2017,14,6
25.38,18,0.08,355,0,0,25,0,12,2017,14,6
25.38,18,0.08,355,0,0,25,0,12,2017,14,7
25.38,18,0.07,355,0,0,25,0,12,2017,14,7
25.31,18,0.08,355,0,0,25,0,12,2017,14,8
25.38,18,0.08,355,0,0,25,0,12,2017,14,8
25.31,18,0.07,355,0,0,25,0,12,2017,14,9
25.38,19,0.07,355,0,0,25,0,12,2017,14,9
25.38,19,0.07,355,0,0,25,0,12,2017,14,10
25.38,18,0.07,355,0,0,25,0,12,2017,14,10
25.38,18,0.07,355,0,0,25,0,12,2017,14,11
25.38,18,0.07,355,0,0,25,0,12,2017,14,11
25.38,19,0.08,355,0,0,25,0,12,2017,14,12
25.31,19,0.11,355,0,0,25,0,12,2017,14,12
25.38,19,0.08,355,0,0,25,0,12,2017,14,13
25.38,19,0.07,355,0,0,25,0,12,2017,14,13
25.38,19,0.08,355,0,0,25,0,12,2017,14,14
25.38,18,0.08,355,0,0,25,0,12,2017,14,14
25.38,18,0.09,355,0,0,25,0,12,2017,14,15
25.38,18,0.07,355,0,0,25,0,12,2017,14,16
25.38,18,0.07,355,0,0,25,0,12,2017,14,16
